Latitude,Longitude,Location,Municipality,Crash Type,Year,Crash Count
49.259747,-123.13387,BIRCH ST & W 13TH AVE,VANCOUVER,Casualty,2017,1
49.257854,-123.133919,BIRCH ST & W 15TH AVE,VANCOUVER,Casualty,2017,1
49.265268,-123.13366,BIRCH ST & W 7TH AVE,VANCOUVER,Casualty,2017,1
49.263927,-123.215243,BLANCA ST & UNIVERSITY BLVD & W 10TH AVE,VANCOUVER,Casualty,2017,1
49.26911,-123.214998,BLANCA ST & W 4TH AVE,VANCOUVER,Casualty,2017,1
49.247068,-123.178584,BLENHEIM ST & W 28TH AVE,VANCOUVER,Casualty,2017,1
49.246153,-123.178596,BLENHEIM ST & W 29TH AVE,VANCOUVER,Casualty,2017,1
49.241392,-123.178645,BLENHEIM ST & W 34TH AVE,VANCOUVER,Casualty,2017,1
49.237652,-123.178676,BLENHEIM ST & W 38TH AVE,VANCOUVER,Casualty,2017,1
49.232847,-123.178697,BLENHEIM ST & W 43RD AVE,VANCOUVER,Casualty,2017,1
49.215448,-123.074024,BORDEN ST & E 60TH AVE,VANCOUVER,Casualty,2017,1
49.213752,-123.074049,BORDEN ST & E 62ND AVE,VANCOUVER,Casualty,2017,1
49.209533,-123.073999,BORDEN ST & E KENT AVE N,VANCOUVER,Casualty,2017,1
49.27312,-123.023505,BOUNDARY RD & CHARLES ST,VANCOUVER,Casualty,2017,1
49.284744,-123.023452,BOUNDARY RD & DUNDAS ST & N BOUNDARY RD,VANCOUVER,Casualty,2017,1
49.260096,-123.023778,BOUNDARY RD & E 11TH AVE,VANCOUVER,Casualty,2017,1
49.247912,-123.023676,BOUNDARY RD & E 25TH AVE & FOREST ST,VANCOUVER,Casualty,2017,1
49.278358,-123.023528,BOUNDARY RD & E GEORGIA ST & GEORGIA ST,VANCOUVER,Casualty,2017,1
49.220139,-123.023802,BOUNDARY RD & HURST AVE,VANCOUVER,Casualty,2017,1
49.261543,-123.023613,BOUNDARY RD & MYRTLE ST,VANCOUVER,Casualty,2017,1
49.283857,-123.023461,BOUNDARY RD & TRIUMPH ST,VANCOUVER,Casualty,2017,1
49.224637,-123.023484,BOUNDARY RD & UNNAMED LANE,VANCOUVER,Casualty,2017,1
49.245583,-123.159202,BRAKENRIDGE ST & EDDINGTON DR,VANCOUVER,Casualty,2017,1
49.283794,-123.032184,BRIDGEWAY & E HASTINGS ST OFFRAMP,VANCOUVER,Casualty,2017,1
49.287489,-123.033603,BRIDGEWAY & MCGILL ST ONRAMP,VANCOUVER,Casualty,2017,1
49.243712,-123.053484,BROCK ST & CLARENDON ST,VANCOUVER,Casualty,2017,1
49.243861,-123.056656,BROCK ST & NANAIMO ST,VANCOUVER,Casualty,2017,1
49.224673,-123.035186,BROOKS ST & E 49TH AVE,VANCOUVER,Casualty,2017,1
49.220136,-123.035277,BROOKS ST & E 54TH AVE,VANCOUVER,Casualty,2017,1
49.282982,-123.137393,BROUGHTON ST & BURNABY ST,VANCOUVER,Casualty,2017,1
49.287206,-123.131009,BROUGHTON ST & HARO ST,VANCOUVER,Casualty,2017,1
49.285787,-123.133114,BROUGHTON ST & NELSON ST,VANCOUVER,Casualty,2017,1
49.278359,-123.130288,BURNABY ST & BURRARD ST,VANCOUVER,Casualty,2017,1
49.285153,-123.120017,BURRARD ST & MELVILLE ST,VANCOUVER,Casualty,2017,1
49.264637,-123.145737,BURRARD ST & W 8TH AVE,VANCOUVER,Casualty,2017,1
49.238205,-123.081316,E 35TH AVE & SHERBROOKE ST,VANCOUVER,Casualty,2017,1
49.237682,-123.076879,E 36TH AVE & KNIGHT ST,VANCOUVER,Casualty,2017,1
49.23726,-123.101631,E 37TH AVE & MAIN ST,VANCOUVER,Casualty,2017,1
49.236489,-123.084726,E 37TH AVE & WINDSOR ST,VANCOUVER,Casualty,2017,1
49.23634,-123.101665,E 38TH AVE & MAIN ST,VANCOUVER,Casualty,2017,1
49.234666,-123.082527,E 39TH AVE & ROSS ST,VANCOUVER,Casualty,2017,1
49.234917,-123.0655,E 39TH AVE & VICTORIA DR,VANCOUVER,Casualty,2017,1
49.267841,-123.07546,E 3RD AVE & MCLEAN DR,VANCOUVER,Casualty,2017,1
49.267759,-123.065803,E 3RD AVE & VICTORIA DR,VANCOUVER,Casualty,2017,1
49.234532,-123.101582,E 40TH AVE & MAIN ST,VANCOUVER,Casualty,2017,1
49.234558,-123.103667,E 40TH AVE & QUEBEC ST,VANCOUVER,Casualty,2017,1
49.23392,-123.065468,E 40TH AVE & VICTORIA DR,VANCOUVER,Casualty,2017,1
49.232932,-123.040245,E 41ST AVE & KERR ST,VANCOUVER,Casualty,2017,1
49.232731,-123.075681,E 41ST AVE & LANARK ST,VANCOUVER,Casualty,2017,1
49.232933,-123.038779,E 41ST AVE & MCKINNON ST,VANCOUVER,Casualty,2017,1
49.232797,-123.087797,E 41ST AVE & PRINCE ALBERT ST,VANCOUVER,Casualty,2017,1
49.233113,-123.037409,E 41ST AVE & SCHOOL AVE,VANCOUVER,Casualty,2017,1
49.232773,-123.051656,E 41ST AVE & WALES ST,VANCOUVER,Casualty,2017,1
49.231708,-123.101446,E 42ND AVE & MAIN ST,VANCOUVER,Casualty,2017,1
49.23044,-123.065567,E 43RD AVE & E 44TH AVE & VICTORIA DR,VANCOUVER,Casualty,2017,1
49.231148,-123.038783,E 43RD AVE & MCKINNON ST,VANCOUVER,Casualty,2017,1
49.230943,-123.103621,E 43RD AVE & QUEBEC ST,VANCOUVER,Casualty,2017,1
49.230094,-123.090586,E 44TH AVE & FRASER ST,VANCOUVER,Casualty,2017,1
49.230296,-123.101476,E 44TH AVE & MAIN ST,VANCOUVER,Casualty,2017,1
49.230182,-123.043151,E 44TH AVE & RUPERT ST,VANCOUVER,Casualty,2017,1
49.230036,-123.032237,E 44TH AVE & TYNE ST,VANCOUVER,Casualty,2017,1
49.229406,-123.059077,E 45TH AVE & NANAIMO ST,VANCOUVER,Casualty,2017,1
49.229305,-123.097375,E 45TH AVE & PRINCE EDWARD ST,VANCOUVER,Casualty,2017,1
49.229065,-123.082659,E 45TH AVE & ROSS ST,VANCOUVER,Casualty,2017,1
49.229384,-123.056528,E 45TH AVE & ST MARGARETS ST,VANCOUVER,Casualty,2017,1
49.22849,-123.059063,E 46TH AVE & NANAIMO ST,VANCOUVER,Casualty,2017,1
49.228412,-123.032099,E 46TH AVE & TYNE ST,VANCOUVER,Casualty,2017,1
49.227341,-123.08796,E 47TH AVE & PRINCE ALBERT ST,VANCOUVER,Casualty,2017,1
49.225933,-123.054685,E 48TH AVE & ELLIOTT ST,VANCOUVER,Casualty,2017,1
49.226696,-123.103771,E 48TH AVE & QUEBEC ST,VANCOUVER,Casualty,2017,1
49.225247,-123.032244,E 48TH AVE & TYNE ST,VANCOUVER,Casualty,2017,1
49.225914,-123.050276,E 48TH AVE & VIVIAN ST,VANCOUVER,Casualty,2017,1
49.225479,-123.091985,E 49TH AVE & FREDERICK ST,VANCOUVER,Casualty,2017,1
49.225375,-123.082822,E 49TH AVE & ROSS ST,VANCOUVER,Casualty,2017,1
49.224733,-123.044154,E 49TH AVE & RUPERT ST,VANCOUVER,Casualty,2017,1
49.225407,-123.086624,E 49TH AVE & ST CATHERINES ST,VANCOUVER,Casualty,2017,1
49.224486,-123.030847,E 49TH AVE & UNNAMED LANE,VANCOUVER,Casualty,2017,1
49.224775,-123.050339,E 49TH AVE & VIVIAN ST,VANCOUVER,Casualty,2017,1
49.224789,-123.052386,E 49TH AVE & WALES ST,VANCOUVER,Casualty,2017,1
49.266954,-123.07857,E 4TH AVE & VERNON DR,VANCOUVER,Casualty,2017,1
49.26685,-123.06582,E 4TH AVE & VICTORIA DR,VANCOUVER,Casualty,2017,1
49.223175,-123.044243,E 51ST AVE & RUPERT ST,VANCOUVER,Casualty,2017,1
49.223428,-123.065811,E 51ST AVE & VICTORIA DR,VANCOUVER,Casualty,2017,1
49.222709,-123.050449,E 51ST AVE & VIVIAN ST,VANCOUVER,Casualty,2017,1
49.222717,-123.090841,E 52ND AVE & FRASER ST,VANCOUVER,Casualty,2017,1
49.22206,-123.041181,E 52ND AVE & KERR ST,VANCOUVER,Casualty,2017,1
49.221725,-123.042763,E 52ND AVE & LANCASTER ST,VANCOUVER,Casualty,2017,1
49.222843,-123.101717,E 52ND AVE & MAIN ST,VANCOUVER,Casualty,2017,1
49.222047,-123.038948,E 52ND AVE & MCKINNON ST,VANCOUVER,Casualty,2017,1
49.222707,-123.094174,E 52ND AVE & ST GEORGE ST,VANCOUVER,Casualty,2017,1
49.222342,-123.032336,E 52ND AVE & TYNE ST,VANCOUVER,Casualty,2017,1
49.22262,-123.065831,E 52ND AVE & VICTORIA DR,VANCOUVER,Casualty,2017,1
49.221159,-123.05484,E 53RD AVE & ELLIOTT ST,VANCOUVER,Casualty,2017,1
49.221868,-123.09087,E 53RD AVE & FRASER ST,VANCOUVER,Casualty,2017,1
49.221237,-123.062583,E 53RD AVE & GLADSTONE ST,VANCOUVER,Casualty,2017,1
49.221835,-123.080177,E 53RD AVE & INVERNESS ST,VANCOUVER,Casualty,2017,1
49.221783,-123.076055,E 53RD AVE & LANARK ST,VANCOUVER,Casualty,2017,1
49.220388,-123.073343,E 54TH AVE & FLEMING ST,VANCOUVER,Casualty,2017,1
49.220197,-123.045942,E 54TH AVE & KILLARNEY ST,VANCOUVER,Casualty,2017,1
49.220181,-123.042845,E 54TH AVE & LANCASTER ST,VANCOUVER,Casualty,2017,1
49.220161,-123.03905,E 54TH AVE & MCKINNON ST,VANCOUVER,Casualty,2017,1
49.220206,-123.047516,E 54TH AVE & RALEIGH ST,VANCOUVER,Casualty,2017,1
49.220183,-123.050586,E 54TH AVE & VIVIAN DR & VIVIAN ST,VANCOUVER,Casualty,2017,1
49.219913,-123.087751,E 55TH AVE & PRINCE ALBERT ST,VANCOUVER,Casualty,2017,1
49.21973,-123.083033,E 55TH AVE & ROSS ST,VANCOUVER,Casualty,2017,1
49.219215,-123.097707,E 56TH AVE & PRINCE EDWARD ST,VANCOUVER,Casualty,2017,1
49.217975,-123.054195,E 57TH AVE & ELLIOTT ST,VANCOUVER,Casualty,2017,1
49.218198,-123.08306,E 57TH AVE & ROSS ST,VANCOUVER,Casualty,2017,1
49.217209,-123.041449,E 58TH AVE & KERR ST,VANCOUVER,Casualty,2017,1
49.217366,-123.087838,E 58TH AVE & PRINCE ALBERT ST,VANCOUVER,Casualty,2017,1
49.216818,-123.106223,E 59TH AVE & ONTARIO ST & W 59TH AVE,VANCOUVER,Casualty,2017,1
49.216657,-123.097784,E 59TH AVE & PRINCE EDWARD ST,VANCOUVER,Casualty,2017,1
49.216451,-123.083106,E 59TH AVE & ROSS ST,VANCOUVER,Casualty,2017,1
49.266139,-123.08908,E 5TH AVE & FRASER ST,VANCOUVER,Casualty,2017,1
49.266463,-123.102822,E 5TH AVE & QUEBEC ST,VANCOUVER,Casualty,2017,1
49.266364,-123.098817,E 5TH AVE & SCOTIA ST,VANCOUVER,Casualty,2017,1
49.215642,-123.091023,E 60TH AVE & FRASER ST,VANCOUVER,Casualty,2017,1
49.215767,-123.097813,E 60TH AVE & PRINCE EDWARD ST,VANCOUVER,Casualty,2017,1
49.214816,-123.091047,E 61ST AVE & FRASER ST,VANCOUVER,Casualty,2017,1
49.215075,-123.106378,E 61ST AVE & ONTARIO ST & W 61ST AVE,VANCOUVER,Casualty,2017,1
49.214502,-123.066021,E 61ST AVE & VICTORIA DR,VANCOUVER,Casualty,2017,1
49.213821,-123.041599,E 62ND AVE & KERR ST,VANCOUVER,Casualty,2017,1
49.212875,-123.079893,E 63RD AVE & INVERNESS ST,VANCOUVER,Casualty,2017,1
49.213255,-123.102093,E 63RD AVE & MAIN ST,VANCOUVER,Casualty,2017,1
49.213322,-123.106504,E 63RD AVE & ONTARIO ST & W 63RD AVE,VANCOUVER,Casualty,2017,1
49.211915,-123.069173,E 64TH AVE & HARRISON DR & LEASIDE ST,VANCOUVER,Casualty,2017,1
49.211733,-123.100288,E 65TH AVE & SOPHIA ST,VANCOUVER,Casualty,2017,1
49.264988,-123.058106,E 6TH AVE & GARDEN DR,VANCOUVER,Casualty,2017,1
49.265564,-123.104788,E 6TH AVE & ONTARIO ST & W 6TH AVE,VANCOUVER,Casualty,2017,1
49.264768,-123.052174,E 6TH AVE & PENTICTON ST,VANCOUVER,Casualty,2017,1
49.265464,-123.098855,E 6TH AVE & SCOTIA ST,VANCOUVER,Casualty,2017,1
49.265257,-123.092981,E 6TH AVE & ST GEORGE ST,VANCOUVER,Casualty,2017,1
49.263862,-123.047001,E 7TH AVE & KASLO ST,VANCOUVER,Casualty,2017,1
49.264135,-123.062,E 7TH AVE & LAKEWOOD DR,VANCOUVER,Casualty,2017,1
49.26401,-123.056599,E 7TH AVE & NANAIMO ST,VANCOUVER,Casualty,2017,1
49.263816,-123.033756,E 7TH AVE & RUPERT ST,VANCOUVER,Casualty,2017,1
49.263417,-123.0891,E 8TH AVE & FRASER ST,VANCOUVER,Casualty,2017,1
49.262963,-123.054714,E 8TH AVE & KAMLOOPS ST,VANCOUVER,Casualty,2017,1
49.263698,-123.101026,E 8TH AVE & MAIN ST,VANCOUVER,Casualty,2017,1
49.262956,-123.052207,E 8TH AVE & PENTICTON ST,VANCOUVER,Casualty,2017,1
49.262933,-123.044329,E 8TH AVE & RENFREW ST,VANCOUVER,Casualty,2017,1
49.263391,-123.085224,E 8TH AVE & ST CATHERINES ST,VANCOUVER,Casualty,2017,1
49.262242,-123.058157,E BROADWAY & GARDEN DR,VANCOUVER,Casualty,2017,1
49.262297,-123.066838,E BROADWAY & GRANDVIEW HWY N,VANCOUVER,Casualty,2017,1
49.262518,-123.094952,E BROADWAY & GUELPH ST,VANCOUVER,Casualty,2017,1
49.262469,-123.087187,E BROADWAY & PRINCE ALBERT ST,VANCOUVER,Casualty,2017,1
49.262852,-123.098984,E BROADWAY & SCOTIA ST,VANCOUVER,Casualty,2017,1
49.261897,-123.036518,E BROADWAY & WINDERMERE ST,VANCOUVER,Casualty,2017,1
49.262441,-123.083321,E BROADWAY & WINDSOR ST,VANCOUVER,Casualty,2017,1
49.282097,-123.089494,E CORDOVA ST & HEATLEY AVE,VANCOUVER,Casualty,2017,1
49.282134,-123.091419,E CORDOVA ST & PRINCESS AVE,VANCOUVER,Casualty,2017,1
49.278291,-123.056557,E GEORGIA ST & NANAIMO ST,VANCOUVER,Casualty,2017,1
49.278286,-123.051999,E GEORGIA ST & PENTICTON ST,VANCOUVER,Casualty,2017,1
49.278277,-123.044098,E GEORGIA ST & RENFREW ST,VANCOUVER,Casualty,2017,1
49.209377,-123.077138,E KENT AVE N & KNIGHT ST BRIDGE,VANCOUVER,Casualty,2017,1
49.206861,-123.106851,E KENT AVE N & ONTARIO ST & W KENT AVE N,VANCOUVER,Casualty,2017,1
49.207563,-123.098531,E KENT AVE N & PRINCE EDWARD ST,VANCOUVER,Casualty,2017,1
49.208775,-123.084185,E KENT AVE N & ROSS ST,VANCOUVER,Casualty,2017,1
49.207477,-123.066156,E KENT AVE N & VICTORIA DR,VANCOUVER,Casualty,2017,1
49.206969,-123.102426,E KENT AVE S & MAIN ST,VANCOUVER,Casualty,2017,1
49.248844,-123.104993,E KING EDWARD AVE & ONTARIO ST & W KING EDWARD AVE,VANCOUVER,Casualty,2017,1
49.248613,-123.087735,E KING EDWARD AVE & PRINCE ALBERT ST,VANCOUVER,Casualty,2017,1
49.248805,-123.103194,E KING EDWARD AVE & QUEBEC ST,VANCOUVER,Casualty,2017,1
49.248578,-123.083892,E KING EDWARD AVE & WINDSOR ST,VANCOUVER,Casualty,2017,1
49.280233,-123.057847,E PENDER ST & GARDEN DR,VANCOUVER,Casualty,2017,1
49.280208,-123.08957,E PENDER ST & HEATLEY AVE,VANCOUVER,Casualty,2017,1
49.280231,-123.05459,E PENDER ST & KAMLOOPS ST,VANCOUVER,Casualty,2017,1
49.280229,-123.051983,E PENDER ST & PENTICTON ST,VANCOUVER,Casualty,2017,1
49.280239,-123.063656,E PENDER ST & SEMLIN DR,VANCOUVER,Casualty,2017,1
49.217149,-123.053664,ELLIOTT ST & LYNBROOK DR,VANCOUVER,Casualty,2017,1
49.2127,-123.055117,ELLIOTT ST & VIVIAN DR,VANCOUVER,Casualty,2017,1
49.287604,-123.023403,ETON ST & N BOUNDARY RD,VANCOUVER,Casualty,2017,1
49.287541,-123.060753,ETON ST & WALL ST,VANCOUVER,Casualty,2017,1
49.235177,-123.030455,EUCLID AVE & TYNE ST,VANCOUVER,Casualty,2017,1
49.258033,-123.141253,FIR ST & W 15TH AVE,VANCOUVER,Casualty,2017,1
49.269712,-123.140791,FIR ST & W 2ND AVE,VANCOUVER,Casualty,2017,1
49.267924,-123.140873,FIR ST & W 4TH AVE,VANCOUVER,Casualty,2017,1
49.26538,-123.140927,FIR ST & W 7TH AVE,VANCOUVER,Casualty,2017,1
49.282057,-123.043983,FRANKLIN ST & RENFREW ST,VANCOUVER,Casualty,2017,1
49.282162,-123.068276,FRANKLIN ST & SALSBURY DR,VANCOUVER,Casualty,2017,1
49.282061,-123.028319,FRANKLIN ST & SKEENA ST,VANCOUVER,Casualty,2017,1
49.282132,-123.06556,FRANKLIN ST & VICTORIA DR,VANCOUVER,Casualty,2017,1
49.266691,-123.089053,FRASER ST & GREAT NORTHERN WAY,VANCOUVER,Casualty,2017,1
49.213134,-123.139029,FRENCH ST & W 64TH AVE,VANCOUVER,Casualty,2017,1
49.244312,-123.060976,GALT ST & GLADSTONE ST,VANCOUVER,Casualty,2017,1
49.242587,-123.057325,GALT ST & NANAIMO ST,VANCOUVER,Casualty,2017,1
49.283903,-123.057754,GARDEN DR & TRIUMPH ST,VANCOUVER,Casualty,2017,1
49.2768,-123.079983,GEORGE ST & VENABLES ST,VANCOUVER,Casualty,2017,1
49.277215,-123.107675,GEORGIA VIADUCT & PAT QUINN WAY,VANCOUVER,Casualty,2017,1
49.293614,-123.135272,GILFORD ST & W GEORGIA ST,VANCOUVER,Casualty,2017,1
49.240672,-123.06284,GLADSTONE ST & MANNERING AVE,VANCOUVER,Casualty,2017,1
49.250004,-123.06043,GLADSTONE ST & STAINSBURY AVE & VANNESS AVE,VANCOUVER,Casualty,2017,1
49.269879,-123.081408,GLEN DR & TERMINAL AVE,VANCOUVER,Casualty,2017,1
49.260645,-123.062059,GRANDVIEW HWY N & LAKEWOOD DR,VANCOUVER,Casualty,2017,1
49.265658,-123.075508,GRANDVIEW HWY N & MCLEAN DR,VANCOUVER,Casualty,2017,1
49.257506,-123.052951,GRANDVIEW HWY S & PENTICTON ST,VANCOUVER,Casualty,2017,1
49.271503,-123.078682,GRANT ST & VERNON DR,VANCOUVER,Casualty,2017,1
49.224745,-123.139902,GRANVILLE ST & TILNEY MEWS,VANCOUVER,Casualty,2017,1
49.256674,-123.138812,GRANVILLE ST & TURNING LANE,VANCOUVER,Casualty,2017,1
49.248332,-123.139148,GRANVILLE ST & W 26TH AVE,VANCOUVER,Casualty,2017,1
49.237121,-123.13951,GRANVILLE ST & W 38TH AVE,VANCOUVER,Casualty,2017,1
49.235364,-123.139588,GRANVILLE ST & W 40TH AVE,VANCOUVER,Casualty,2017,1
49.229691,-123.139701,GRANVILLE ST & W 46TH AVE,VANCOUVER,Casualty,2017,1
49.22408,-123.139929,GRANVILLE ST & W 52ND AVE,VANCOUVER,Casualty,2017,1
49.210514,-123.140462,GRANVILLE ST & W 68TH AVE,VANCOUVER,Casualty,2017,1
49.277431,-123.031683,ADANAC ST & CASSIAR TUNNEL,VANCOUVER,PDO,2019,1
49.277572,-123.070071,ADANAC ST & COMMERCIAL DIVERSION N,VANCOUVER,PDO,2019,1
49.277449,-123.046768,ADANAC ST & KASLO ST,VANCOUVER,PDO,2019,1
49.277492,-123.061745,ADANAC ST & LAKEWOOD DR,VANCOUVER,PDO,2019,1
49.277471,-123.052013,ADANAC ST & PENTICTON ST,VANCOUVER,PDO,2019,1
49.277464,-123.044106,ADANAC ST & RENFREW ST,VANCOUVER,PDO,2019,1
49.277458,-123.049345,ADANAC ST & SLOCAN ST,VANCOUVER,PDO,2019,1
49.218556,-123.143828,ADERA ST & W 58TH AVE,VANCOUVER,PDO,2019,1
49.21498,-123.143488,ADERA ST & W 62ND AVE,VANCOUVER,PDO,2019,1
49.212308,-123.143581,ADERA ST & W 65TH AVE,VANCOUVER,PDO,2019,1
49.262175,-123.111006,ALBERTA ST & W 10TH AVE,VANCOUVER,PDO,2019,1
49.22778,-123.112983,ALBERTA ST & W 47TH AVE,VANCOUVER,PDO,2019,1
49.216897,-123.113356,ALBERTA ST & W 59TH AVE,VANCOUVER,PDO,2019,1
49.26567,-123.110837,ALBERTA ST & W 6TH AVE,VANCOUVER,PDO,2019,1
49.262521,-123.131416,ALDER ST & W 10TH AVE,VANCOUVER,PDO,2019,1
49.261592,-123.131448,ALDER ST & W 11TH AVE,VANCOUVER,PDO,2019,1
49.257882,-123.131586,ALDER ST & W 15TH AVE,VANCOUVER,PDO,2019,1
49.264398,-123.131313,ALDER ST & W 8TH AVE,VANCOUVER,PDO,2019,1
49.283791,-123.102162,ALEXANDER ST & COLUMBIA ST,VANCOUVER,PDO,2019,1
49.283542,-123.087107,ALEXANDER ST & HAWKS AVE,VANCOUVER,PDO,2019,1
49.283988,-123.093305,ALEXANDER ST & JACKSON AVE,VANCOUVER,PDO,2019,1
49.283944,-123.091363,ALEXANDER ST & PRINCESS AVE & RAILWAY ST,VANCOUVER,PDO,2019,1
49.272274,-123.185574,ALMA ST & POINT GREY RD,VANCOUVER,PDO,2019,1
49.262547,-123.185921,ALMA ST & W 11TH AVE,VANCOUVER,PDO,2019,1
49.259846,-123.186021,ALMA ST & W 14TH AVE,VANCOUVER,PDO,2019,1
49.24808,-123.186742,ALMA ST & W 27TH AVE,VANCOUVER,PDO,2019,1
49.24713,-123.186751,ALMA ST & W 28TH AVE,VANCOUVER,PDO,2019,1
49.269525,-123.185669,ALMA ST & W 3RD AVE,VANCOUVER,PDO,2019,1
49.234783,-123.186817,ALMA ST & W 41ST AVE,VANCOUVER,PDO,2019,1
49.274495,-123.119985,ALVIN NAROD MEWS & PACIFIC BLVD,VANCOUVER,PDO,2019,1
49.269983,-123.137079,ANDERSON ST & ISLAND PARK WALK,VANCOUVER,PDO,2019,1
49.271914,-123.135012,ANDERSON ST & JOHNSTON ST,VANCOUVER,PDO,2019,1
49.268775,-123.138191,ANDERSON ST & W 3RD AVE,VANCOUVER,PDO,2019,1
49.247513,-123.146172,ANGUS DR & NANTON AVE,VANCOUVER,PDO,2019,1
49.245534,-123.14548,ANGUS DR & W 29TH AVE,VANCOUVER,PDO,2019,1
49.238132,-123.146395,ANGUS DR & W 37TH AVE,VANCOUVER,PDO,2019,1
49.235746,-123.147633,ANGUS DR & W 40TH AVE,VANCOUVER,PDO,2019,1
49.23446,-123.147668,ANGUS DR & W 41ST AVE,VANCOUVER,PDO,2019,1
49.224176,-123.148057,ANGUS DR & W 52ND AVE,VANCOUVER,PDO,2019,1
49.221799,-123.148154,ANGUS DR & W 54TH AVE,VANCOUVER,PDO,2019,1
49.219452,-123.14825,ANGUS DR & W 57TH AVE,VANCOUVER,PDO,2019,1
49.207489,-123.149341,ANGUS DR & W 75TH AVE,VANCOUVER,PDO,2019,1
49.252316,-123.031058,ANZIO DR & MONS DR,VANCOUVER,PDO,2019,1
49.249719,-123.153153,ARBUTUS ST & BRIAR AVE,VANCOUVER,PDO,2019,1
49.274533,-123.152523,ARBUTUS ST & CREELMAN AVE,VANCOUVER,PDO,2019,1
49.24111,-123.154452,ARBUTUS ST & QUILCHENA CRES & W 34TH AVE,VANCOUVER,PDO,2019,1
49.260049,-123.153096,ARBUTUS ST & W 13TH AVE,VANCOUVER,PDO,2019,1
49.26476,-123.152883,ARBUTUS ST & W 8TH AVE,VANCOUVER,PDO,2019,1
49.271649,-123.152636,ARBUTUS ST & YORK AVE,VANCOUVER,PDO,2019,1
49.241588,-123.070815,ARGYLE ST & E 32ND AVE,VANCOUVER,PDO,2019,1
49.238429,-123.071317,ARGYLE ST & E 35TH AVE,VANCOUVER,PDO,2019,1
49.230568,-123.071572,ARGYLE ST & E 43RD AVE,VANCOUVER,PDO,2019,1
49.216286,-123.071975,ARGYLE ST & E 59TH AVE,VANCOUVER,PDO,2019,1
49.213736,-123.07203,ARGYLE ST & E 62ND AVE,VANCOUVER,PDO,2019,1
49.208969,-123.071318,ARGYLE ST & E KENT AVE N,VANCOUVER,PDO,2019,1
49.221773,-123.118849,ASH CRES & W 54TH AVE,VANCOUVER,PDO,2019,1
49.247078,-123.118534,ASH ST & W 27TH AVE & W 27TH ST,VANCOUVER,PDO,2019,1
49.226132,-123.118119,ASH ST & W 49TH AVE,VANCOUVER,PDO,2019,1
49.21509,-123.120121,ASH ST & W 61ST AVE,VANCOUVER,PDO,2019,1
49.213292,-123.120168,ASH ST & W 63RD AVE,VANCOUVER,PDO,2019,1
49.211136,-123.120239,ASH ST & W 66TH AVE,VANCOUVER,PDO,2019,1
49.205741,-123.119119,ASH ST & W KENT AVE N,VANCOUVER,PDO,2019,1
49.271542,-123.106634,ATHLETES WAY & MANITOBA ST,VANCOUVER,PDO,2019,1
49.271506,-123.104592,ATHLETES WAY & ONTARIO ST,VANCOUVER,PDO,2019,1
49.234228,-123.13639,ATHLONE ST & W 41ST AVE,VANCOUVER,PDO,2019,1
49.220813,-123.140059,ATLAS LANE & GRANVILLE ST & W 55TH AVE,VANCOUVER,PDO,2019,1
49.310888,-123.142432,AVISON TRAIL & STANLEY PARK DR,VANCOUVER,PDO,2019,1
49.262366,-123.174024,BALACLAVA ST & W 11TH AVE,VANCOUVER,PDO,2019,1
49.248026,-123.175728,BALACLAVA ST & W 27TH AVE,VANCOUVER,PDO,2019,1
49.247085,-123.175733,BALACLAVA ST & W 28TH AVE,VANCOUVER,PDO,2019,1
49.242355,-123.175748,BALACLAVA ST & W 33RD AVE,VANCOUVER,PDO,2019,1
49.269336,-123.173771,BALACLAVA ST & W 3RD AVE,VANCOUVER,PDO,2019,1
49.233766,-123.175775,BALACLAVA ST & W 42ND AVE,VANCOUVER,PDO,2019,1
49.232788,-123.175801,BALACLAVA ST & W 43RD AVE,VANCOUVER,PDO,2019,1
49.251971,-123.129868,BALFOUR AVE & OSLER ST,VANCOUVER,PDO,2019,1
49.222529,-123.161595,BALSAM ST & SW MARINE DR,VANCOUVER,PDO,2019,1
49.270898,-123.159758,BALSAM ST & W 1ST AVE,VANCOUVER,PDO,2019,1
49.238395,-123.161218,BALSAM ST & W 37TH AVE,VANCOUVER,PDO,2019,1
49.269125,-123.159823,BALSAM ST & W 3RD AVE,VANCOUVER,PDO,2019,1
49.227236,-123.161294,BALSAM ST & W 49TH AVE,VANCOUVER,PDO,2019,1
49.266513,-123.159919,BALSAM ST & W 6TH AVE,VANCOUVER,PDO,2019,1
49.264841,-123.159985,BALSAM ST & W 8TH AVE,VANCOUVER,PDO,2019,1
49.271782,-123.159727,BALSAM ST & YORK AVE,VANCOUVER,PDO,2019,1
49.286515,-123.132055,BARCLAY ST & BROUGHTON ST,VANCOUVER,PDO,2019,1
49.288018,-123.13437,BARCLAY ST & CARDERO ST,VANCOUVER,PDO,2019,1
49.291082,-123.139129,BARCLAY ST & GILFORD ST,VANCOUVER,PDO,2019,1
49.285613,-123.130633,BARCLAY ST & JERVIS ST,VANCOUVER,PDO,2019,1
49.229245,-123.030509,BATTISON ST & E 45TH AVE,VANCOUVER,PDO,2019,1
49.231971,-123.030602,BATTISON ST & KINGSWAY,VANCOUVER,PDO,2019,1
49.293048,-123.133094,BAYSHORE DR & DENMAN ST,VANCOUVER,PDO,2019,1
49.267491,-123.171115,BAYSWATER ST & W 5TH AVE,VANCOUVER,PDO,2019,1
